id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_logo,game_id,season,season_type,away_color,away_alternate_color,away_venue_id,home_color,home_alternate_color,home_venue_id,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP
260806008,s:40~l:59~e:260806008~c:260806008,2006-08-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-06T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",260806008,2006,2,000000,c7cfd4,780,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE
260806003,s:40~l:59~e:260806003~c:260806003,2006-08-06T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-06T22:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260806003,2006,2,0d79b9,89c9bf,1826,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE
260806004,s:40~l:59~e:260806004~c:260806004,2006-08-06T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-06T22:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,260806004,2006,2,de6b36,002d62,2160,"","",,,"","","",,,"",TRUE
260805011,s:40~l:59~e:260805011~c:260805011,2006-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-06T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260805011,2006,2,532481,49ac9c,1841,3a267d,e56020,1949,,"","","",,,"",TRUE
260805013,s:40~l:59~e:260805013~c:260805013,2006-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-06T02:00Z,1,STD,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,260805013,2006,2,e03a3e,09295a,1823,"","",,,"","","",,,2OT,TRUE
260805014,s:40~l:59~e:260805014~c:260805014,2006-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-06T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,260805014,2006,2,"","",,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE
260805009,s:40~l:59~e:260805009~c:260805009,2006-08-05T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-05T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,260805009,2006,2,4f91cd,f1f2f3,1847,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE
260805005,s:40~l:59~e:260805005~c:260805005,2006-08-05T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-05T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",260805005,2006,2,000000,c7cfd4,780,e2382f,08265b,,,"","","",,,"",TRUE
260804019,s:40~l:59~e:260804019~c:260804019,2006-08-05T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-05T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",260804019,2006,2,11213e,c5d646,1911,4f91cd,f1f2f3,1847,,"","","",,,"",TRUE
260804008,s:40~l:59~e:260804008~c:260804008,2006-08-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-05T00:00Z,1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,260804008,2006,2,"","",,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,OT,TRUE
260803011,s:40~l:59~e:260803011~c:260803011,2006-08-04T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-04T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,260803011,2006,2,"","",,3a267d,e56020,1949,,"","","",,,"",TRUE
260803014,s:40~l:59~e:260803014~c:260803014,2006-08-04T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-04T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,260803014,2006,2,e03a3e,09295a,1823,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE
260803017,s:40~l:59~e:260803017~c:260803017,2006-08-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-04T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,260803017,2006,2,"","",,000000,c7cfd4,780,,"","","",,,"",TRUE
260803009,s:40~l:59~e:260803009~c:260803009,2006-08-03T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-03T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",260803009,2006,2,11213e,c5d646,1911,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE
260803005,s:40~l:59~e:260803005~c:260803005,2006-08-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-03T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,260803005,2006,2,005084,47a757,2029,e2382f,08265b,,,"","","",,,"",TRUE
260803018,s:40~l:59~e:260803018~c:260803018,2006-08-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-03T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260803018,2006,2,532481,49ac9c,1841,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE
260801013,s:40~l:59~e:260801013~c:260801013,2006-08-02T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-02T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,260801013,2006,2,"","",,"","",,,"","","",,,"",TRUE
260801003,s:40~l:59~e:260801003~c:260801003,2006-08-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-02T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,260801003,2006,2,e2382f,08265b,,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE
260801008,s:40~l:59~e:260801008~c:260801008,2006-08-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-02T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,260801008,2006,2,05452a,f7c43c,2184,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE
260801017,s:40~l:59~e:260801017~c:260801017,2006-08-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-02T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,260801017,2006,2,"","",,000000,c7cfd4,780,,"","","",,,"",TRUE
260801019,s:40~l:59~e:260801019~c:260801019,2006-08-02T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-02T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,260801019,2006,2,3a267d,e56020,1949,4f91cd,f1f2f3,1847,,"","","",,,"",TRUE
260801016,s:40~l:59~e:260801016~c:260801016,2006-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-01T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260801016,2006,2,532481,49ac9c,1841,e03a3e,09295a,1823,,"","","",,,"",TRUE
260801018,s:40~l:59~e:260801018~c:260801018,2006-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-08-01T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260801018,2006,2,0d79b9,89c9bf,1826,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE
260730013,s:40~l:59~e:260730013~c:260730013,2006-07-31T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-31T01:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",260730013,2006,2,11213e,c5d646,1911,"","",,,"","","",,,"",TRUE
260730014,s:40~l:59~e:260730014~c:260730014,2006-07-31T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-31T01:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260730014,2006,2,532481,49ac9c,1841,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE
260730016,s:40~l:59~e:260730016~c:260730016,2006-07-30T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-30T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,260730016,2006,2,"","",,e03a3e,09295a,1823,,"","","",,,"",TRUE
260730011,s:40~l:59~e:260730011~c:260730011,2006-07-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-30T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,260730011,2006,2,"","",,3a267d,e56020,1949,,"","","",,,"",TRUE
260730019,s:40~l:59~e:260730019~c:260730019,2006-07-30T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-30T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,260730019,2006,2,e2382f,08265b,,4f91cd,f1f2f3,1847,,"","","",,,"",TRUE
260730009,s:40~l:59~e:260730009~c:260730009,2006-07-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-30T20:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,260730009,2006,2,005084,47a757,2029,0d79b9,89c9bf,1826,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE
260730018,s:40~l:59~e:260730018~c:260730018,2006-07-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-30T20:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",260730018,2006,2,000000,c7cfd4,780,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE
260729005,s:40~l:59~e:260729005~c:260729005,2006-07-29T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-29T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,260729005,2006,2,e03a3e,09295a,1823,e2382f,08265b,,,"","","",,,"",TRUE
260729001,s:40~l:59~e:260729001~c:260729001,2006-07-29T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-29T22:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,260729001,2006,2,0d79b9,89c9bf,1826,"","",,,"","","",,,"",TRUE
260728014,s:40~l:59~e:260728014~c:260728014,2006-07-29T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-29T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",260728014,2006,2,11213e,c5d646,1911,05452a,f7c43c,2184,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE
260728019,s:40~l:59~e:260728019~c:260728019,2006-07-29T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-29T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,260728019,2006,2,005084,47a757,2029,4f91cd,f1f2f3,1847,,"","","",,,"",TRUE
260728017,s:40~l:59~e:260728017~c:260728017,2006-07-29T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-29T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,260728017,2006,2,3a267d,e56020,1949,000000,c7cfd4,780,,"","","",,,"",TRUE
260728018,s:40~l:59~e:260728018~c:260728018,2006-07-28T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-28T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,260728018,2006,2,"","",,de6b36,002d62,2160,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE
260727004,s:40~l:59~e:260727004~c:260727004,2006-07-28T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-28T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,260727004,2006,2,3a267d,e56020,1949,"","",,,"","","",,,"",TRUE
260727008,s:40~l:59~e:260727008~c:260727008,2006-07-28T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-28T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,260727008,2006,2,"","",,005084,47a757,2029,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE
260727016,s:40~l:59~e:260727016~c:260727016,2006-07-27T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-27T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,260727016,2006,2,4f91cd,f1f2f3,1847,e03a3e,09295a,1823,,"","","",,,"",TRUE
260726017,s:40~l:59~e:260726017~c:260726017,2006-07-27T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-27T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,"",6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260726017,2006,2,532481,49ac9c,1841,000000,c7cfd4,780,,"","","",,,"",TRUE
260726003,s:40~l:59~e:260726003~c:260726003,2006-07-26T23:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-26T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,"",13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,260726003,2006,2,"","",,11213e,c5d646,1911,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE
260725011,s:40~l:59~e:260725011~c:260725011,2006-07-26T01:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-26T01:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,260725011,2006,2,05452a,f7c43c,2184,3a267d,e56020,1949,,"","","",,,"",TRUE
260725004,s:40~l:59~e:260725004~c:260725004,2006-07-26T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2006-07-26T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,260725004,2006,2,532481,49ac9c,1841,"","",,,"","","",,,"",TRUE
